STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,wst_oper,Waste management operations,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2013,,285,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2014,,299,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2015,,288,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2016,,401,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2017,,390,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2018,,393,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2019,,387,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2020,,418,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2021,,438,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2022,,402,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2023,,406,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LU,Luxembourg,2024,,389,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,1995,,0,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,1996,,0,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,1997,,0,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,1998,,0,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,1999,,0,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2000,,0,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2001,,1,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2002,,1,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2003,,7,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2004,,14,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2005,,12,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2006,,15,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2007,,20,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2008,,22,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2009,,27,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2010,,30,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2011,,34,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2012,,47,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2013,,90,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2014,,98,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2015,,116,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2016,,103,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2017,,102,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2018,,103,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2019,,180,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2020,,190,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2021,,203,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2022,,236,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2023,,221,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,LV,Latvia,2024,,244,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,ME,Montenegro,2018,,19,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,ME,Montenegro,2019,,29,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,ME,Montenegro,2020,,22,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,ME,Montenegro,2021,,24,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,ME,Montenegro,2022,,23,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,ME,Montenegro,2023,,21,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,ME,Montenegro,2024,,20,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MK,North Macedonia,2008,,0,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MK,North Macedonia,2011,,0,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MK,North Macedonia,2022,,0,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MK,North Macedonia,2023,,0,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,1995,,52,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,1996,,50,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,1997,,48,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,1998,,46,,e,estimated,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,1999,,35,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2000,,52,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2001,,48,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2002,,26,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2003,,39,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2004,,40,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2005,,57,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2006,,90,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2007,,31,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2008,,34,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2009,,46,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2010,,55,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2011,,96,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2012,,89,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2013,,76,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2014,,73,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2015,,70,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2016,,81,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2017,,77,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2018,,70,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2019,,63,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2020,,70,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2021,,82,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2022,,78,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2023,,105,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,MT,Malta,2024,,105,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,1995,,214,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,1996,,229,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,1997,,251,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,1998,,253,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,1999,,255,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2000,,264,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2001,,260,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2002,,272,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2003,,267,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2004,,281,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2005,,280,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2006,,279,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2007,,292,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2008,,291,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2009,,289,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2010,,281,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2011,,279,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2012,,272,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2013,,262,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2014,,268,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2015,,271,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2016,,278,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2017,,280,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2018,,286,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2019,,289,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2020,,304,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2021,,297,,p,provisional,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2022,,272,,p,provisional,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2023,,270,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NL,Netherlands,2024,,274,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,1995,,85,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,1996,,125,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,1997,,152,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,1998,,144,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,1999,,175,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2000,,188,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2001,,160,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2002,,178,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2003,,184,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2004,,151,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2005,,167,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2006,,185,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2007,,209,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2008,,212,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2009,,202,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2010,,198,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2011,,194,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2012,,190,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2013,,194,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2014,,179,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2015,,180,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2016,,288,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2017,,290,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2018,,301,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2019,,317,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2020,,326,,b,break in time series,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2021,,305,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2022,,316,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2023,,302,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,NO,Norway,2024,,333,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,1995,,5,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,1996,,6,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,1997,,10,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,1998,,6,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,1999,,6,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2000,,7,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2001,,12,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2002,,9,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2003,,7,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2004,,12,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2005,,18,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2006,,22,,,,,
dataflow,ESTAT:ENV_WASMUN(1.0),Municipal waste by waste management operations,A,Annual,RCY,Recycling,KG_HAB,Kilograms per capita,PL,Poland,2007,,25,,,,,
